고객ID,feature
201959288,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
201959648,"[0.0, 0.7480368939766636, 0.0, 0.05339795021698624, 0.0, 0.0, 0.0, 0.1985651558063501]"
201962414,"[0.0, 0.16828815315485599, 0.6388940310837165, 0.05144477767364593, 0.06634244135565877, 0.0, 0.0, 0.07503059673212292]"
201963306,"[0.0, 0.0, 0.0, 0.22980782568979297, 0.33228215708778186, 0.0, 0.4013936846085629, 0.036516332613862355]"
201964663,"[0.2836652392454554, 0.0, 0.0, 0.07842961346827011, 0.0, 0.0, 0.4266295411656307, 0.21127560612064378]"
201964900,"[0.0, 0.0, 0.0, 0.26584931654063537, 0.0, 0.3922456159840972, 0.21348838974479922, 0.12841667773046822]"
201965436,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201966229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7409171629810523, 0.25908283701894774]"
201966848,"[0.0, 0.0, 0.0, 0.19656361655386637, 0.0, 0.0, 0.37134239314061906, 0.4320939903055146]"
201967684,"[0.0, 0.0, 0.0, 0.46537731431170204, 0.0, 0.0, 0.0, 0.534622685688298]"
201969791,"[0.43286779570337486, 0.5031867632045249, 0.0, 0.03877394188774831, 0.0, 0.0, 0.0, 0.02517149920435185]"
201970783,"[0.0, 0.0, 0.0, 0.03244553653588809, 0.0, 0.8898810278529351, 0.03926118576267927, 0.0384122498484977]"
201971317,"[0.21877463501730127, 0.25560020112171405, 0.0, 0.10410976648172075, 0.2217358884696226, 0.0, 0.08557039970535155, 0.11420910920428984]"
201972718,"[0.0, 0.0, 0.0, 0.41057005213689945, 0.5894299478631004, 0.0, 0.0, 0.0]"
201973478,"[0.23922584100374517, 0.2419088215876514, 0.0, 0.06011226241174629, 0.0, 0.24263974145038755, 0.0818230408514315, 0.13429029269503812]"
201976306,"[0.4741544351779539, 0.28920615766429825, 0.0, 0.04592908434642915, 0.10075147117264246, 0.0, 0.0, 0.08995885163867615]"
201977281,"[0.0, 0.7675223257178382, 0.0, 0.08816734774392315, 0.0, 0.0, 0.0, 0.14431032653823864]"
201978080,"[0.0, 0.0, 0.0, 0.08674352775525854, 0.0, 0.0, 0.9132564722447415, 0.0]"
201979903,"[0.0, 0.6163150531276202, 0.0, 0.15477127947978267, 0.10128133155628756, 0.0, 0.0, 0.1276323358363096]"
201980478,"[0.25286554365351893, 0.3530510720638099, 0.0, 0.08306223591906353, 0.18098247142020302, 0.0, 0.033779786015533685, 0.09625889092787096]"
201980489,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201981673,"[0.0, 0.866327118373461, 0.0, 0.13367288162653906, 0.0, 0.0, 0.0, 0.0]"
201983249,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
201986790,"[0.0, 0.0, 0.0, 0.03877413229364241, 0.582019719377422, 0.0, 0.335350025278026, 0.04385612305090969]"
201987593,"[0.0, 0.8304900911489769, 0.0, 0.059283798566567625, 0.0, 0.0, 0.0, 0.11022611028445545]"
201988705,"[0.0, 0.5938267330465807, 0.0, 0.0986480691007, 0.0, 0.0, 0.0, 0.3075251978527192]"
201989564,"[0.0, 0.0, 0.0, 0.16414972742566553, 0.0, 0.0, 0.8358502725743345, 0.0]"
201990469,"[0.3024798867076776, 0.0, 0.0, 0.03221644876257584, 0.09028321493359155, 0.4934718584013364, 0.03960363435951995, 0.04194495683529874]"
201990855,"[0.0, 0.18293155499462418, 0.0, 0.2609533854492265, 0.0, 0.0, 0.24817306275513099, 0.30794199680101825]"
201991559,"[0.0, 0.0, 0.0, 0.08470076413880646, 0.10860350534548252, 0.39809583332693466, 0.3135561890811483, 0.09504370810762813]"
201991865,"[0.0, 0.0, 0.0, 0.03925177623328659, 0.9607482237667134, 0.0, 0.0, 0.0]"
201992063,"[0.0, 0.0, 0.0, 0.36535069384294894, 0.0, 0.0, 0.31207459162966195, 0.32257471452738906]"
201992242,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201992993,"[0.0, 0.0, 0.0, 0.4029813987687343, 0.0, 0.0, 0.5388679436130869, 0.05815065761817885]"
201995441,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201997230,"[0.08873518780107874, 0.2526823142183384, 0.0, 0.19378278193588627, 0.057691808363649504, 0.2941202223164467, 0.034854244069723705, 0.07813344129487662]"
201997831,"[0.0, 0.0, 0.0, 0.07165424672210711, 0.9283457532778929, 0.0, 0.0, 0.0]"
201997930,"[0.0, 0.5082176003212449, 0.0, 0.0596699740945084, 0.0, 0.0, 0.38434679362491136, 0.04776563195933525]"
201998241,"[0.0, 0.0, 0.0, 0.7033256594735683, 0.0, 0.0, 0.0, 0.2966743405264317]"
201998612,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
201998854,"[0.0, 0.16399176156401435, 0.0, 0.20772871529531675, 0.0, 0.30717716143891105, 0.28754724574618923, 0.03355511595556853]"
202000482,"[0.0, 0.0, 0.0, 0.48054618908782915, 0.0, 0.0, 0.4493163571179278, 0.07013745379424302]"
202000826,"[0.2624817752553349, 0.0, 0.0, 0.08207639734811485, 0.3534488993871281, 0.0, 0.04520930484119553, 0.2567836231682267]"
202001026,"[0.0, 0.0, 0.0, 0.34676894924895, 0.0, 0.0, 0.6532310507510499, 0.0]"
202001612,"[0.0, 0.0, 0.0, 0.6165490212128183, 0.0, 0.0, 0.38345097878718165, 0.0]"
202002185,"[0.0, 0.0, 0.0, 0.23137063623052254, 0.0, 0.0, 0.0, 0.7686293637694775]"
202002486,"[0.3517574340940023, 0.0821507959422019, 0.0, 0.11820582636502903, 0.0, 0.1673235499660318, 0.0922666897891113, 0.18829570384362357]"
202003448,"[0.0, 0.0, 0.0, 0.0997947820367312, 0.741123482719788, 0.0, 0.10363470633143287, 0.055447028912047926]"
202004454,"[0.49826752004459607, 0.0, 0.0, 0.13405957431240803, 0.3676729056429959, 0.0, 0.0, 0.0]"
202004948,"[0.0, 0.6772003579343282, 0.0, 0.041373471940389164, 0.0, 0.0, 0.2346300210143307, 0.046796149110951916]"
202006017,"[0.0, 0.0, 0.0, 0.12621831511050194, 0.0, 0.0, 0.0, 0.873781684889498]"
202008522,"[0.09384592335689021, 0.0, 0.3298503314264481, 0.2492688379006399, 0.0, 0.0, 0.06407816740457432, 0.2629567399114475]"
202008848,"[0.0, 0.8153840933298063, 0.0, 0.09353423580432332, 0.0, 0.0, 0.0, 0.09108167086587034]"
202009091,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202011434,"[0.0, 0.19435122286276998, 0.0, 0.2365666777620777, 0.14317029201022943, 0.0, 0.23276492501251275, 0.1931468823524101]"
202011667,"[0.0, 0.0, 0.0, 0.3845060031246601, 0.0, 0.0, 0.0, 0.61549399687534]"
202014046,"[0.0, 0.0, 0.0, 0.2819892536620076, 0.0, 0.0, 0.23215462594765476, 0.48585612039033765]"
202016467,"[0.0, 0.6723155895753284, 0.0, 0.019823453661458643, 0.0, 0.0, 0.15145048262205724, 0.1564104741411558]"
202016506,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202017191,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202018067,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
202019338,"[0.0, 0.0, 0.0, 0.18083547288023383, 0.0, 0.7299321407032006, 0.0, 0.08923238641656563]"
202021750,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
202022098,"[0.0, 0.0, 0.0, 0.7773814231891848, 0.0, 0.0, 0.0, 0.22261857681081515]"
202023272,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
202025501,"[0.48907491410238035, 0.0, 0.0, 0.035513738437188594, 0.0, 0.0, 0.0, 0.47541134746043107]"
202026722,"[0.0, 0.0, 0.0, 0.15870371021014962, 0.4309992765449098, 0.0, 0.19527868938015397, 0.21501832386478667]"
202027056,"[0.0, 0.0, 0.0, 0.009356034170766506, 0.5343960467718529, 0.0, 0.28925095916518484, 0.16699695989219562]"
202030867,"[0.0, 0.0, 0.0, 0.7251781330939204, 0.0, 0.0, 0.0, 0.27482186690607957]"
202033372,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202034125,"[0.17979622732368947, 0.264393619086648, 0.0, 0.24995320341320723, 0.0, 0.0, 0.0, 0.3058569501764553]"
202034317,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202034931,"[0.0, 0.0, 0.0, 0.1794183671809934, 0.0, 0.0, 0.502554166329198, 0.3180274664898086]"
202035005,"[0.0, 0.0, 0.0, 0.07562984809127944, 0.18595961284614385, 0.6334366497629462, 0.0, 0.10497388929963046]"
202035754,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6731056587930673, 0.3268943412069329]"
202038573,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
202038914,"[0.0, 0.0, 0.0, 0.25598554515531297, 0.20588810080594258, 0.0, 0.3576766042623487, 0.18044974977639588]"
202039101,"[0.0, 0.0, 0.38537480890772097, 0.1252770346612371, 0.13457651305216503, 0.0, 0.2883550732942404, 0.0664165700846364]"
202039456,"[0.0, 0.18211349330398496, 0.0, 0.11409059711273817, 0.0, 0.6485772423110423, 0.01781349395177134, 0.03740517332046328]"
202041019,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202041479,"[0.0, 0.0, 0.0, 0.3183352412940308, 0.0, 0.0, 0.08276111456548307, 0.598903644140486]"
202041892,"[0.0, 0.0, 0.0, 0.2429201894411382, 0.36791635710876286, 0.0, 0.13052427839117497, 0.258639175058924]"
202042459,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202043240,"[0.3178945376081598, 0.09191163293100521, 0.13848304299740424, 0.12506399622950315, 0.18412850087045013, 0.0, 0.06072799498988636, 0.08179029437359109]"
202045400,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202046143,"[0.0, 0.0, 0.0, 0.07482629353476186, 0.0, 0.0, 0.0, 0.9251737064652382]"
202050634,"[0.0, 0.0, 0.0, 0.19433615781243446, 0.2854606699907186, 0.0, 0.2731675054916398, 0.24703566670520719]"
202051953,"[0.0, 0.0, 0.0, 0.34973647834753, 0.0, 0.0, 0.0, 0.6502635216524699]"
202052624,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202053673,"[0.0, 0.0, 0.0, 0.5459642651137186, 0.0, 0.0, 0.45403573488628135, 0.0]"
202054106,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202054191,"[0.0, 0.0, 0.0, 0.020435456088813003, 0.16021142705841204, 0.5234724747454804, 0.23971399272669983, 0.05616664938059464]"
202054604,"[0.0, 0.0, 0.0, 0.15305634717850003, 0.26207629992772113, 0.39613380336817233, 0.12140187440382379, 0.0673316751217827]"
202055182,"[0.0, 0.0, 0.0, 0.23294843961430928, 0.0, 0.0, 0.0, 0.7670515603856907]"
202056262,"[0.17575539234385115, 0.5872922503553816, 0.0, 0.07111370854903515, 0.0, 0.0, 0.018992262752487728, 0.14684638599924446]"
202056460,"[0.0, 0.1534942080412736, 0.0, 0.20480225518411588, 0.0, 0.49026897753820975, 0.0, 0.15143455923640076]"
202057060,"[0.29025459121781166, 0.09841862198258594, 0.0, 0.27846975530651036, 0.09066547895605957, 0.0, 0.033844829878808706, 0.20834672265822374]"
202057781,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202058663,"[0.31861299330128895, 0.12099662488530961, 0.0, 0.08769086952733465, 0.4452548289209965, 0.0, 0.0, 0.02744468336507023]"
202061130,"[0.5828487090818868, 0.2856965389244236, 0.0, 0.018665105199464557, 0.0, 0.0, 0.0, 0.11278964679422512]"
202062379,"[0.0, 0.0, 0.0, 0.21465766821071228, 0.0, 0.0, 0.7853423317892878, 0.0]"
202062572,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202063014,"[0.0, 0.0, 0.0, 0.23503337295647111, 0.5718703087684563, 0.0, 0.0, 0.19309631827507248]"
202063537,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202064155,"[0.0, 0.0, 0.0, 0.2306894965059138, 0.0, 0.0, 0.0, 0.7693105034940863]"
202064627,"[0.18681176377373615, 0.07448820230205756, 0.0, 0.11134878000846003, 0.16585215859690353, 0.222605706697332, 0.1403553864571977, 0.0985380021643131]"
202065451,"[0.06239548529446642, 0.052620462626233724, 0.0, 0.20516873495547736, 0.04452101755480575, 0.40052709671041836, 0.03619092748614601, 0.1985762753724524]"
202066515,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
202068996,"[0.0, 0.030982012302978583, 0.8203260168787637, 0.05569191562314582, 0.0, 0.0, 0.024617853185799964, 0.06838220200931193]"
202072711,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202072816,"[0.0, 0.0, 0.0, 0.2561861950945882, 0.44400608172940664, 0.0, 0.1622956572360959, 0.13751206593990928]"
202073850,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202075067,"[0.0, 0.0, 0.0, 0.22528864017885658, 0.0, 0.0, 0.0, 0.7747113598211434]"
202076944,"[0.0, 0.0, 0.0, 0.3348177046449975, 0.0, 0.0, 0.0, 0.6651822953550025]"
202077476,"[0.0, 0.0, 0.0, 0.09885844350956288, 0.0, 0.0, 0.7387796297614281, 0.16236192672900915]"
202079095,"[0.0, 0.0, 0.0, 0.0813251956356163, 0.0, 0.9186748043643836, 0.0, 0.0]"
202079318,"[0.0, 0.0, 0.8917726476972966, 0.014898371937073942, 0.0, 0.0, 0.05424721495490867, 0.039081765410720844]"
202080562,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202080602,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202082006,"[0.5098454000658672, 0.07158842521199635, 0.0, 0.06488487012553414, 0.057174277562024936, 0.20088717549907614, 0.01315542540374154, 0.0824644261317597]"
202083535,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202084777,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202084982,"[0.7328250052430868, 0.0, 0.0, 0.1682354874617535, 0.0, 0.0, 0.0, 0.0989395072951598]"
202085189,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202086274,"[0.0, 0.0, 0.0, 0.17818380453091281, 0.0, 0.0, 0.0, 0.8218161954690872]"
202086297,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202086566,"[0.0, 0.0, 0.0, 0.23524603787501344, 0.0, 0.0, 0.6242828170093039, 0.1404711451156827]"
202087115,"[0.0, 0.9389065909043779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06109340909562214]"
202088709,"[0.0, 0.0, 0.0, 0.0825895652690361, 0.24463175987265495, 0.0, 0.3084768239497682, 0.3643018509085408]"
202089466,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202091257,"[0.5684384184435138, 0.0, 0.0, 0.3098883860796459, 0.0, 0.0, 0.07266625147076909, 0.04900694400607123]"
202091431,"[0.6485271887778362, 0.0, 0.0, 0.12461032869732926, 0.0, 0.0, 0.2268624825248345, 0.0]"
202094403,"[0.0, 0.5520298047007666, 0.0, 0.12444725252561839, 0.0, 0.0, 0.0, 0.32352294277361504]"
202094524,"[0.12966399425054706, 0.08148963778616711, 0.0, 0.15388293956462853, 0.1301817939801879, 0.21528415902488401, 0.0, 0.2894974753935855]"
202094835,"[0.6267728151287874, 0.0, 0.0, 0.0425855559394397, 0.0, 0.0, 0.2778555356088812, 0.05278609332289169]"
202095037,"[0.1947098930980066, 0.0, 0.5624091817388593, 0.029123399726534455, 0.1389312468330059, 0.0, 0.0, 0.07482627860359368]"
202095596,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202099755,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202100409,"[0.0, 0.0, 0.0, 0.054545216594419584, 0.0, 0.539828345442259, 0.13138329898665033, 0.27424313897667113]"
202102348,"[0.1411108606568747, 0.14354229224444462, 0.0, 0.13359641524866878, 0.0, 0.0, 0.4823650426892073, 0.09938538916080461]"
202103032,"[0.0, 0.19945268747932435, 0.0, 0.13359325805320463, 0.0, 0.45878033403273255, 0.08793682026566677, 0.12023690016907161]"
202103688,"[0.0, 0.8935913565192846, 0.0, 0.020385990910787247, 0.07338812432487324, 0.0, 0.0, 0.012634528245054958]"
202105288,"[0.46812974870369833, 0.0, 0.0, 0.044058509950891556, 0.48781174134541005, 0.0, 0.0, 0.0]"
202105623,"[0.23210019186801564, 0.27116880216557854, 0.0, 0.21105342491006981, 0.0, 0.0, 0.0, 0.2856775810563361]"
202105653,"[0.0, 0.0, 0.0, 0.0, 0.8824504979789058, 0.0, 0.0, 0.11754950202109407]"
202106578,"[0.0, 0.0, 0.0, 0.22977067478071506, 0.0, 0.0, 0.5725855114760461, 0.19764381374323892]"
202107446,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202110580,"[0.6176721020074554, 0.0, 0.0, 0.17940683390724313, 0.0, 0.0, 0.0, 0.20292106408530153]"
202110676,"[0.0, 0.0, 0.0, 0.42202779828465, 0.0, 0.0, 0.1402919960384791, 0.4376802056768709]"
202110826,"[0.22189565620158067, 0.0, 0.0, 0.1518279600196577, 0.0, 0.5963180079885714, 0.0, 0.029958375790190287]"
202111155,"[0.0, 0.0, 0.0, 0.12430069401743313, 0.8756993059825668, 0.0, 0.0, 0.0]"
202112158,"[0.0, 0.0, 0.0, 0.2913150866859887, 0.0, 0.0, 0.0, 0.7086849133140114]"
202113468,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
202114140,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202114773,"[0.0480141238174376, 0.15756369283594246, 0.0, 0.05027141398642208, 0.07156175563203876, 0.5120767277508824, 0.0327841311982982, 0.1277281547789786]"
202114959,"[0.0, 0.0, 0.0, 0.2681198692572314, 0.4737520198990016, 0.0, 0.0, 0.2581281108437669]"
202115577,"[0.0, 0.0, 0.0, 0.4692486079337625, 0.0, 0.0, 0.0, 0.5307513920662374]"
202116710,"[0.31856128719536275, 0.16782948932083538, 0.0, 0.06778563308647724, 0.1321874379825649, 0.06624837283502556, 0.05510297647163067, 0.1922848031081034]"
202116899,"[0.0, 0.0, 0.0, 0.19006375177451165, 0.0, 0.0, 0.8099362482254884, 0.0]"
202118737,"[0.31266139831436873, 0.4203429929363438, 0.0, 0.05132619101885763, 0.1016395069490345, 0.0, 0.0, 0.11402991078139527]"
202119848,"[0.1566147515539219, 0.0, 0.36968565292816, 0.11958070595607209, 0.21922191669468472, 0.0, 0.11201988291824061, 0.02287708994892059]"
202120003,"[0.0, 0.0, 0.0, 0.43907386445950897, 0.5609261355404911, 0.0, 0.0, 0.0]"
202120351,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202121103,"[0.34306545510934366, 0.0, 0.0, 0.0, 0.5642992585517328, 0.0, 0.0, 0.09263528633892348]"
202122442,"[0.0, 0.0, 0.0, 0.35893589407992676, 0.0, 0.0, 0.0, 0.6410641059200732]"
202125103,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202125680,"[0.0, 0.0, 0.0, 0.49146912301456236, 0.0, 0.0, 0.0, 0.5085308769854378]"
202126950,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202129744,"[0.0, 0.0, 0.0, 0.0452928938523405, 0.46523746834112656, 0.0, 0.45726867416504174, 0.03220096364149118]"
202130492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202130747,"[0.0, 0.0, 0.0, 0.06341647677327915, 0.2122453389766973, 0.0, 0.4301933827264694, 0.29414480152355416]"
202131845,"[0.11429191489888772, 0.0, 0.0, 0.22253252511640567, 0.3262025978688566, 0.0, 0.033146071264912896, 0.30382689085093717]"
202134006,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202137173,"[0.0, 0.0, 0.0, 0.06488505426351106, 0.5068494450407011, 0.0, 0.3515520976073446, 0.07671340308844336]"
202137302,"[0.0, 0.0, 0.0, 0.08734398478177736, 0.0, 0.9126560152182226, 0.0, 0.0]"
202137449,"[0.0, 0.0, 0.9655638888162735, 0.0, 0.0, 0.0, 0.0, 0.03443611118372642]"
202138359,"[0.17008888713541578, 0.07172118212085277, 0.0, 0.13086452962303494, 0.4435348501716832, 0.0, 0.024663942236630966, 0.15912660871238232]"
202138665,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
202140545,"[0.5877548959724735, 0.14007970831962144, 0.0, 0.1259090178539041, 0.0, 0.0, 0.0, 0.14625637785400095]"
202141270,"[0.0, 0.4088858555326309, 0.0, 0.11826764564831481, 0.0, 0.0, 0.25198488874440156, 0.22086161007465263]"
202146862,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202147829,"[0.0, 0.0, 0.0, 0.3675987887006663, 0.0, 0.0, 0.0, 0.6324012112993337]"
202150440,"[0.45006097668362444, 0.0, 0.0, 0.21518218470464656, 0.0, 0.0, 0.21323038695609678, 0.1215264516556322]"
202154970,"[0.0, 0.0, 0.0, 0.11892967122619913, 0.0, 0.0, 0.8810703287738008, 0.0]"
202155608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202156498,"[0.0, 0.04090487082150013, 0.08620436953310007, 0.021639140748086153, 0.0, 0.0922538122525973, 0.36169564953627714, 0.39730215710843936]"
202156732,"[0.19860034960037362, 0.0, 0.0, 0.05446523993656629, 0.5279609734232351, 0.0, 0.0, 0.21897343703982505]"
202159333,"[0.0, 0.35565038678598665, 0.0, 0.11922091398808654, 0.3800481030031025, 0.0, 0.0, 0.1450805962228244]"
202159641,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
202159695,"[0.3932704668582378, 0.0, 0.0, 0.05862896267879226, 0.1905421712537941, 0.0, 0.0, 0.35755839920917587]"
202160798,"[0.0, 0.0, 0.0, 0.08562257889017488, 0.0, 0.0, 0.8841192941306448, 0.03025812697918038]"
202161751,"[0.3543069070188935, 0.0, 0.0, 0.2395411444773544, 0.25280841959532, 0.0, 0.0, 0.15334352890843203]"
202162892,"[0.0, 0.0, 0.0, 0.1770231821621438, 0.8229768178378561, 0.0, 0.0, 0.0]"
202163381,"[0.0, 0.473508177889868, 0.0, 0.09174409276259252, 0.0, 0.0, 0.37869629436030816, 0.0560514349872312]"
202163579,"[0.08767016327848835, 0.482679090432446, 0.29442181098646447, 0.0, 0.0, 0.0, 0.026843578883339245, 0.10838535641926188]"
202163622,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202165913,"[0.0, 0.0, 0.5505555130412508, 0.09835925509901408, 0.0, 0.0, 0.06871044821609075, 0.2823747836436443]"
202166661,"[0.0, 0.0, 0.0, 0.07452664058418873, 0.0, 0.0, 0.48367624930453856, 0.44179711011127265]"
202166764,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202166908,"[0.0, 0.0, 0.0, 0.14011102888456875, 0.0, 0.0, 0.5991030362135944, 0.2607859349018369]"
202167357,"[0.0, 0.5072955697180589, 0.0, 0.11803028992656157, 0.0, 0.0, 0.14761443299505472, 0.22705970736032485]"
202169523,"[0.09067838905826865, 0.18448167294660067, 0.0, 0.10069184162509816, 0.14222305809864502, 0.2606656509473349, 0.09516111957563, 0.12609826774842264]"
202169672,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202171173,"[0.12658077199594492, 0.3340269939977811, 0.0, 0.14062511987802193, 0.0, 0.0, 0.23185867502464685, 0.16690843910360512]"
202172474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202172697,"[0.8429953427137008, 0.0, 0.0, 0.08668800374726393, 0.0, 0.0, 0.0, 0.07031665353903532]"
202173279,"[0.881048655233881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11895134476611889]"
202173403,"[0.0, 0.0, 0.0, 0.22360824484376748, 0.0, 0.0, 0.0, 0.7763917551562325]"
202174704,"[0.2924924938859065, 0.0, 0.0, 0.031694612775127314, 0.05413452673581294, 0.582379836864846, 0.0, 0.039298529738307386]"
202178767,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202179409,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202179898,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202180033,"[0.0, 0.0, 0.0, 0.286027798079706, 0.0, 0.0, 0.713972201920294, 0.0]"
202181752,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202182599,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
202183468,"[0.932301741058896, 0.0, 0.0, 0.06769825894110404, 0.0, 0.0, 0.0, 0.0]"
202184203,"[0.22060175659194817, 0.20042085769238824, 0.0, 0.022990651788349404, 0.2554386638409842, 0.0, 0.0, 0.30054807008633]"
202185542,"[0.0, 0.0, 0.0, 0.15945582224446583, 0.0, 0.0, 0.20339274654572273, 0.6371514312098113]"
202187168,"[0.0, 0.0, 0.0, 0.46704046321947845, 0.0, 0.0, 0.5329595367805214, 0.0]"
202187953,"[0.09039125383608547, 0.0, 0.0, 0.039109792910979296, 0.034774102447956014, 0.7342620211046429, 0.0, 0.10146282970033621]"
202190855,"[0.0, 0.40398833101489756, 0.0, 0.028838348698413046, 0.34180565277060293, 0.0, 0.17174865050111612, 0.05361901701497026]"
202191439,"[0.0, 0.490454775624807, 0.0, 0.10129594628476168, 0.0, 0.0, 0.1815426595204131, 0.2267066185700184]"
202192475,"[0.1205462093978906, 0.0, 0.37335977776603707, 0.19492354440356044, 0.07837396847728229, 0.0, 0.12552865419371148, 0.1072678457615182]"
202193896,"[0.0, 0.0, 0.0, 0.5211183632760663, 0.0, 0.0, 0.0, 0.4788816367239338]"
202196093,"[0.0995748607272105, 0.32096951652204814, 0.0, 0.07022569093344003, 0.0, 0.2373076704989112, 0.1682690723867561, 0.10365318893163404]"
202197654,"[0.0, 0.0, 0.0, 0.1551666899130071, 0.0, 0.0, 0.8448333100869929, 0.0]"
202198086,"[0.28082391636389686, 0.40450898874217556, 0.0, 0.26097897401284365, 0.0, 0.0, 0.0, 0.05368812088108382]"
202199554,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
202200253,"[0.0, 0.0, 0.0, 0.2899074430508873, 0.0, 0.0, 0.7100925569491127, 0.0]"
202202425,"[0.05318699214862092, 0.15627070456866005, 0.31930045216589886, 0.15499485713440606, 0.03528858140292086, 0.10825054544692074, 0.0472995859583346, 0.1254082811742379]"
